17:59:38.946361, Максим, 1599819711, None18:00:48.139676, Максим, 1599819711, None18:00:52.648233, Максим, 1599819711, None18:04:34.187619, Tina, 5696321651, None18:04:52.679988, Tina, 5696321651, None18:05:16.166079, Tina, 5696321651, None18:06:12.907636, Максим, 1599819711, None
18:06:28.929266, Максим, 1599819711, None
18:06:35.414778, Максим, 1599819711, None
18:07:00.944428, Tina, 5696321651, None
18:07:12.661984, Tina, 5696321651, None
18:07:19.316035, Tina, 5696321651, None
18:10:35.094601, Максим, 1599819711, None
18:18:03.692477, Максим, 1599819711, None, None
